id,app_name,datatime,context,answer
g_2403,CokeON,2021-10-24 10:06:22,スタンプくれる時は反応鈍いくせに、使ったら即反応するのは草w,スタンプくれる時は反応鈍い
g_7715,Paypay,2021-10-21 00:31:59,本人確認出来ないとチャージ出来ないくせに本人確認の写真撮影で4ステップのうち2ステップで無限ループ入るチャージの仕様が変わってからずっとなのでおそらくやる気がない,本人確認の写真撮影で4ステップのうち2ステップで無限ループ入る
g_13162,楽天ペイ,2021-12-09 18:37:43,ポイント画面にしようとすると、1回目が必ず失敗します,ポイント画面にしようとすると、1回目が必ず失敗します
g_807,capcut,2021-11-13 22:08:04,まだ動きません直していただきたいです,動きません
g_8902,Paypay,2021-12-03 21:47:10,以前のバージョンではちゃんと見ていた位置に戻っていました,
g_3536,CokeON,2021-12-10 23:03:56,バージョン違いなどの理由かと思いきや、前回サクッと接続した自販機が接続出来なくなった,自販機が接続出来なくなった
g_5722,LINE_MUSIC,2021-10-31 15:54:02,何回やっても着うたを好きな曲に設定できない,着うたを好きな曲に設定できない
g_12369,にゃんトーク,2021-11-29 11:55:05,なんて翻訳に,
g_13791,楽天ペイ,2021-11-16 19:21:19,他の方の投稿通り、バグが起きていてログインできません,ログインできません
g_461,BuzzVideo,2021-10-27 11:37:20,使い方がいまいち分からないです,使い方がいまいち分からない
g_766,capcut,2021-10-31 21:55:19,*́3`*ㄘゅぎゅーっ*́>ω<*ω<`*ギュッおんパコちたーいぺけたんより,
g_728,capcut,2021-12-10 20:33:27,修正お願いします,修正お願いします
g_56,BuzzVideo,2021-11-12 15:28:29,ジャンルが豊富で良いと思います,
g_742,capcut,2021-11-03 15:20:49,面白いですよね↓,
g_5127,LINE_MUSIC,2021-12-01 10:44:52,前より不便,前より不便
g_9978,スマートニュース,2021-10-31 18:52:07,私は、スマートニュースしか登録してません,
g_4532,google_fit,2021-10-25 18:23:13,2日前からmifitのデータが反映されなくなりました,mifitのデータが反映されなくなりました
g_12436,にゃんトーク,2021-11-09 14:37:42,情報収集ツールだよね,
g_760,capcut,2021-11-13 01:38:23,10秒程度の新しいプロジェクトは新規作成できるのに、その一本だけ開くと処理落ちします,10秒程度の新しいプロジェクトは新規作成できるのに、その一本だけ開くと処理落ちします
g_3689,CokeON,2021-12-13 12:57:00,楽しいです,
g_6637,majica,2021-11-29 17:45:48,残高照会やポイント確認、クーポン券利用がスマホで出来ないので物凄く不便です,残高照会やポイント確認、クーポン券利用がスマホで出来ない
g_8519,Paypay,2021-11-15 16:02:26,初めてペイペイ使ってみた♪なんか嬉しい♪,
g_5992,majica,2021-11-29 13:48:31,急に起動しなくなった,起動しなくなった
g_3256,CokeON,2021-10-27 08:00:35,繋がりが悪い接続不良が多い,繋がりが悪い接続不良が多い
g_6224,majica,2021-12-09 18:43:23,公式アプリでこんなヒドイ物は初めてです,
g_10662,スマートニュース,2021-11-07 17:30:01,オフライン時でも、記事を読むことができて便利,
g_5336,LINE_MUSIC,2021-11-04 16:16:46,500アーティストとアルバム500枚じゃ全然足りない,500アーティストとアルバム500枚じゃ全然足りない
g_10200,スマートニュース,2021-11-06 23:58:19,いい,
g_6393,majica,2021-11-27 14:37:17,今までは便利で使っていただけに急に使えないとかあり得ない,使えない
g_6642,majica,2021-12-02 11:10:40,まだ不安定みたいですね,不安定
g_1134,CokeON,2021-11-22 08:50:19,アプリの通知設定で通知関連を全てoffにしても再発,通知関連を全てoffにしても再発
g_4448,google_fit,2021-11-18 03:10:15,スマホで心拍数を計れるなんて素晴らしいと思う,
g_12271,にゃんトーク,2021-11-08 13:28:11,使い勝手がイマイチなのが残念ですが、訳されたことはたいてい合っていそうだし面白いし、無料だからあまりあれこれ言えず、これからもお世話になると思います,使い勝手がイマイチ
g_7757,Paypay,2021-10-22 14:37:23,ペイペイの店が多く支払いにたいへん便利です,
g_6421,majica,2021-11-28 12:04:21,不具合が多すぎる,不具合が多すぎる
g_7488,Paypay,2021-11-10 16:55:40,ダウンロード及びインストール不能,ダウンロード及びインストール不能
g_2865,CokeON,2021-11-20 01:49:15,paypayと連携させてキャッシュレスで買えるのはとても便利なのですが、ここのところずっとスマホを再起動しないと自販機を認識してくれなくなって、一向に改善される気配が無く不便です,自販機を認識してくれなくなって
g_5371,LINE_MUSIC,2021-12-09 15:09:00,昨日の夜から再生出来ないんですけど,再生出来ない
g_4265,google_fit,2021-11-26 11:31:02,いろんな所に忖度しているのかも知れない,
g_7458,Paypay,2021-11-19 16:25:25,使いやすいです,
g_10170,スマートニュース,2021-11-24 08:02:35,動きが遅い,動きが遅い
g_7919,Paypay,2021-12-12 21:34:41,キャンペーンでお得感が多いです,
g_4901,lemon8,2021-10-30 17:45:39,いろいろな情報が得られてとてもいい感じです,
g_602,BuzzVideo,2021-11-14 08:20:30,本当に面白い動画です,
g_10833,スマートニュース,2021-11-01 01:43:09,解らない,
g_11263,スマートニュース,2021-12-06 13:47:35,追記最近、朝ニュースがポイント進まずで結局取れない,朝ニュースがポイント進まずで結局取れない
g_2804,CokeON,2021-11-27 17:59:15,ポイント貯めるべし,
g_5507,LINE_MUSIC,2021-11-25 00:21:09,ダウンロード曲も自分で好きなように順番決めれるようにして欲しいです,ダウンロード曲も自分で好きなように順番決めれるようにして欲しい
g_10837,スマートニュース,2021-11-04 12:53:55,登録してないチャンネルのニュースをトップから非表示にできたらいいのになあ,登録してないチャンネルのニュースをトップから非表示にできたらいいのに
g_10736,スマートニュース,2021-11-23 11:30:35,期間中のクーポン抽選消えたんだけどどこやったん,期間中のクーポン抽選消えた
g_13499,楽天ペイ,2021-10-29 15:43:50,安心、安全、便利、ポイントさくさく,
g_13285,楽天ペイ,2021-10-21 05:19:14,楽天ポイントが付く提携店舗の西友で買い物の支払いで、このアプリで精算しようと、ポイントを付けようとバーコードをスキャンしました,
g_721,capcut,2021-12-12 07:13:21,ちゃんと修正してください,ちゃんと修正してください
g_12515,にゃんトーク,2021-10-31 11:40:57,全く当たらない,
g_6927,majica,2021-11-29 12:43:48,店員にきいても分かったような分からんような説明しかなく、挙げ句アプリの起動不全の理由はこちらでは分かりません,アプリの起動不全
g_7325,majica,2021-11-27 20:22:37,繰り返し停止している,繰り返し停止
g_9430,simeji,2021-10-26 09:19:45,ありがとうございます,
g_7361,majica,2021-11-27 17:26:12,ずっとエラー,エラー
g_6394,majica,2021-11-27 12:07:24,今日使用しようとアプリ起動させたのに立ち上がらないどうにかしてほしい,アプリ起動させたのに立ち上がらない
g_2153,CokeON,2021-12-13 10:00:03,キャリア決済も登録終えて、素晴らしく使いづらい事に気付き̄−̄٥これから、unインスト,使いづらい
g_8269,Paypay,2021-10-26 19:50:22,まだ国内,
g_13707,楽天ペイ,2021-12-15 17:45:05,同感ですね,
g_12487,にゃんトーク,2021-11-07 22:00:56,プレミアムにしたけれどトークが表示されないものもあるプレミアムにしたら見れると書いてあるのにみれない,プレミアムにしたけれどトークが表示されないものもあるプレミアムにしたら見れると書いてあるのにみれない
g_12288,にゃんトーク,2021-11-01 17:36:42,今日開いたらネットワーク接続エラーになってしまって使えなくなってしまいました,ネットワーク接続エラー
g_2963,CokeON,2021-11-19 16:36:19,お得すぎ〜,
g_2646,CokeON,2021-10-21 11:27:55,チケットで、香る微糖と、ももい・ろ・は・すに交換しました,
g_8110,Paypay,2021-12-13 09:23:25,楽天銀行と三菱ufj銀行が登録出来たら星5つ,楽天銀行と三菱ufj銀行が登録出来たら
g_8986,Paypay,2021-11-27 13:20:18,初めてなのですが使いやすいです,
g_1091,CokeON,2021-12-11 11:12:13,こんなのがあれば、またやって貰います,
g_13703,楽天ペイ,2021-12-02 01:37:58,原因調べたけど自分側に思い当たるふしはない,
g_7156,majica,2021-11-28 22:42:00,リセットもできず,リセットもできず
g_3569,CokeON,2021-12-11 18:48:34,自販機との接続が上手くいかない時が多いですが、歩数計になっていて、その結果で無料チケットが貰えたりと、嬉しいこともあります,自販機との接続が上手くいかない
g_5244,LINE_MUSIC,2021-12-15 22:15:47,定期購入でちゃんと支払いもしているのに突然購入していない事になり何度試しても再度定期購入も出来ず好きだっただけに残念,定期購入でちゃんと支払いもしているのに突然購入していない事になり何度試しても再度定期購入も出来ず
g_3713,CokeON,2021-12-02 21:56:14,他にも、歩数けいや、スタンブ等もあるのでいっぱいスタンプを貯めると、ドリンクが1本無料です,
g_9399,simeji,2021-12-15 06:47:46,すぐ重くなります,重くなります
g_1268,CokeON,2021-10-26 14:44:02,スマホを自販機に張り付けても接続に3分かかるとかザラ、キャッシュレスの利点であるスマートな支払いが全然できない,スマホを自販機に張り付けても接続に3分かかる/スマートな支払いが全然できない
g_10953,スマートニュース,2021-10-23 02:07:23,キャットフードですね,
g_1946,CokeON,2021-12-11 16:21:21,製品情報を取得できず、一切購入できない,製品情報を取得できず、一切購入できない
g_7214,majica,2021-11-27 12:31:19,2021/11/27立ち上げてすぐ落ちます,立ち上げてすぐ落ちます
g_7258,majica,2021-11-27 22:48:57,ちょっと前にmajicaの残金確認したときは使えたのに,
g_5193,LINE_MUSIC,2021-11-19 21:20:56,ヤラヤラナハニハナハヤハナハナハナハナハナハナハナハナハナハナハナハナサニハナハナサナカヌハタハナサヌサナカナカナカナカナカナサナハナサネヤナヤナサナサナタサタサタカタカタサタサタカナカヌタカタカタカタカタカタカタカタサナカナタカタカタカタサタサタサタサタサタサチサタサタサナカナカナサナサナカニサナサナサネサナサナサナハナサタサチサナサナサナサナカやサマサナハナハには根にハナハナハナハナは早なハナハナ花久なさはた生なユナユナやナユや粥な梁やかや化やかやがなかなか苦手なかやガヤガヤさやさやさやかなカヌなゆゆやなな旗は朝にはな花費はヤバなあやなたはあはかはなはなはやなはやはやはやはやはやはなはなはにはなはなはなはなはなはやはなはなはなはなはなはなさぬぬねやかやかぬなこかゆかにねにはたぬさにさやさなかなさのかなかなこかぬやなやなやはやさやにはやさやさゆさなさなさなさにさなねねね似た日ハマハマに生やさぬねなねねな羽なサナサナはユニやゆゆゆゆゆゆ根笠朝足逆さにさくさカサカサカサカサカサカサカサカサください旗は,
g_10091,スマートニュース,2021-11-09 18:28:10,見やすい、読みやすい、親しみやすい,
g_3918,CokeON,2021-11-08 07:43:44,お得に楽しませて頂いていますので,
g_4535,google_fit,2021-12-04 23:51:04,見るたびに歩数が減ります,歩数が減ります
g_3533,CokeON,2021-12-15 09:05:55,自販機との接続がもう少しスムーズだともっと使いやすいんだけどな,自販機との接続がもう少しスムーズだともっと使いやすい
g_798,capcut,2021-12-05 01:20:28,こんなんだと動画すら作れないです,動画すら作れない
g_9735,simeji,2021-12-07 17:16:53,だって、背景や、通知それに、夢小説も、書けるしいいと思います,
g_9032,simeji,2021-10-28 21:34:54,結構便利,
g_9044,simeji,2021-12-12 23:43:34,分かりにくい言い方ですみません,
g_4820,lemon8,2021-12-15 12:21:30,インスタに掲載されてた商品の値段を確認したくてアプリをインストールしたのに、その商品が何処にも載ってなかったのでアンインストールしました,インスタに掲載されてた商品の値段を確認したくてアプリをインストールしたのに、その商品が何処にも載ってなかった
g_13518,楽天ペイ,2021-11-13 16:43:46,トラブルのサポートが楽天らしく最低,トラブルのサポートが楽天らしく最低
g_1204,CokeON,2021-10-28 08:56:00,来た人にはこれは嬉しい,
g_7846,Paypay,2021-11-20 07:03:26,便利です,
g_11337,スマートニュース,2021-11-20 08:26:27,情報の取捨選択が出来ない,情報の取捨選択が出来ない
g_6095,majica,2021-11-26 09:10:56,開き直しても改善されず、アンインストールして再度入れ直しもしてみましたがまったく変わらず,開き直しても改善されず、アンインストールして再度入れ直しもしてみましたがまったく変わらず
g_1087,CokeON,2021-12-14 00:43:27,思いの外、お得な感じです,
g_11043,スマートニュース,2021-11-11 15:34:36,普通,
g_5904,majica,2021-12-07 07:55:41,今まで普通に使えていたものが機種変でエラーが発生とかで使えないなんて舐めてる,機種変でエラーが発生
g_4016,google_fit,2021-11-04 19:07:26,サイクルコンピュータとストラバ側では正確にgpsログの記録が残っているのに本アプリのみ不正確になる,サイクルコンピュータとストラバ側では正確にgpsログの記録が残っているのに本アプリのみ不正確になる
g_5125,LINE_MUSIC,2021-12-05 08:39:44,仕事が雑すぎる,仕事が雑すぎる
g_4909,lemon8,2021-11-27 07:53:46,毎日見飽きないで見れて楽しい,
g_5038,LINE_MUSIC,2021-10-22 11:33:25,amazonミュージックの方が使い勝手がいい,
g_1203,CokeON,2021-11-28 17:22:05,重すぎ,重すぎ
g_8796,Paypay,2021-11-01 02:31:12,クーポン、キャンペーンがんばれ,
g_3137,CokeON,2021-11-16 21:45:45,スタンプがたまってチケットを取得し、チケットで購入したつもりが購入できていなかった,チケットで購入したつもりが購入できていなかった
g_13744,楽天ペイ,2021-11-27 11:34:05,何の対応もなく非常に残念に思います,何の対応もなく
g_6437,majica,2021-11-29 02:00:42,11月28日に使おうと思ってアプリを起動したら、即オチ,アプリを起動したら、即オチ
g_9540,simeji,2021-12-02 16:17:00,面白い,
g_8148,Paypay,2021-11-03 19:36:40,地図機能を一番充実させて頂きたいです,地図機能を一番充実させて頂きたい
g_11318,スマートニュース,2021-10-26 04:20:19,コメントできるとか書いてあったけど、そういう機能は無いっぽいね,コメントできるとか書いてあったけど、そういう機能は無い
g_6692,majica,2021-11-29 09:58:30,昨日店で開かなくて帰って来ました,開かなくて
g_1730,CokeON,2021-12-10 00:44:19,ジョージア、当たるのはじめだけ,
g_3175,CokeON,2021-11-11 09:08:43,アルミホイル巻いてる,
g_1247,CokeON,2021-11-16 21:56:45,私のスマホの歩数計と余りにも誤差があり過ぎです,スマホの歩数計と余りにも誤差があり過ぎ
g_1555,CokeON,2021-11-17 11:56:56,控えめに言ってゴミ,
g_11698,スマートニュース,2021-11-30 22:32:24,挑発的なタイトルを掲載し、アクセスが増えてしまう悪循環に陥りやすいです,挑発的なタイトルを掲載し、アクセスが増えてしまう悪循環に陥りやすい
g_2415,CokeON,2021-11-11 10:04:13,買うときに選べない商品も有りますね,
g_6484,majica,2021-12-01 10:26:16,レジ前で開けず現金もクレカもマジカカードもなく払えずに恥ずかしい思いをした方もいると思うので,開けず
g_1367,CokeON,2021-12-07 15:46:13,意識しないでると、忘れた頃スタンプがたまってていいかも,
g_8488,Paypay,2021-10-23 13:24:30,ポイントが楽しみです️,
g_2566,CokeON,2021-11-07 06:25:24,何気なく購入した時、スタンプが2つ貰えたりするとちょっと嬉しいwww,
g_12556,にゃんトーク,2021-10-29 10:34:54,とか発展途上だと思うので仕方ないが私の場合真逆ばかり出てとてもあたっているとは思えない,真逆ばかり出て
g_5087,LINE_MUSIC,2021-10-28 06:31:36,着信、呼出音のみ自由に設定できるプランを作っていただきたいです,着信、呼出音のみ自由に設定できるプランを作っていただきたい
g_11023,スマートニュース,2021-12-04 14:00:50,せし,
g_10247,スマートニュース,2021-11-12 14:43:36,邪魔にはならんですが、とにかく広告は多いですね,広告は多い
g_11759,スマートニュース,2021-11-02 08:24:03,広告コンテンツの多くはユーザー側の年齢や性別を考慮せず、公序良俗に抵触する内容が多かったりするのも問題,広告コンテンツの多くはユーザー側の年齢や性別を考慮せず、公序良俗に抵触する内容が多かったりする
g_11127,スマートニュース,2021-11-18 06:31:54,嫌いな人物の記事が出てるのに対し興味がないを送信してるのにバンバン記事がでてくる,興味がないを送信してるのにバンバン記事がでてくる
g_3277,CokeON,2021-12-11 06:48:41,歩くだけでスタンプもたまるし最初の2週間一本買うだけでもう一本無料なので最高ですね,
g_5591,LINE_MUSIC,2021-11-15 23:54:12,編集するといい所が流せません,編集するといい所が流せません
g_3158,CokeON,2021-12-03 13:37:18,よく、使わせて頂いてますが冷たい物と温かい物の入れ替えの時期に両方対応してるドリンクを買うとき温かい物が欲しかったのに冷たい物しか無くてホットのマークをスライドしてしまい冷たい物が出てきたのでホットが無いときは、エラーが出て知らせてくれる様になればありがたいかなって思いました,ホットが無いときは、エラーが出て知らせてくれる様になればありがたい
g_714,capcut,2021-11-12 19:37:00,最近のグッバイ宣言とかが曲で使えるようにして欲しい,最近のグッバイ宣言とかが曲で使えるようにして欲しい
g_6796,majica,2021-11-29 20:03:41,どうにかして,どうにかして
g_13466,楽天ペイ,2021-11-17 02:59:47,今日突然、アプリを開く→一瞬のログイン画面→何かのプラウザが開くの繰り返しで起動出来なくなりました,起動出来なくなりました
g_422,BuzzVideo,2021-11-04 17:44:16,これからも懐かしい動画をよろしくお願い致します,懐かしい動画をよろしくお願い致します
g_8886,Paypay,2021-12-04 13:19:38,使ってみると,
g_9163,simeji,2021-11-10 08:10:12,あと今見たら1g容量使ってるみたいで、もう少し軽量化してもらいたいなと思いました,軽量化してもらいたい
g_2569,CokeON,2021-11-07 12:05:26,プレゼント企画頑張って貯めたポイントで抽選しても、当選確率低すぎませんか,当選確率低すぎ
g_11824,スマートニュース,2021-12-03 07:23:39,素早くニュースを提供していただいて助かる,
g_6331,majica,2021-11-27 20:06:25,ほかのアプリをインストールしたとかの変化点がなく、原因不明,
g_7893,Paypay,2021-10-28 06:46:05,いつも使われていただいてます,
g_12651,ファミマのアプリ,2021-12-14 12:42:57,わからない,
g_8087,Paypay,2021-11-25 11:36:43,便利,
g_2317,CokeON,2021-10-30 15:51:10,icが使えない自販機では、キャンペーンのチケットがもらえません,icが使えない自販機では、キャンペーンのチケットがもらえません
g_9161,simeji,2021-10-25 20:42:40,またにーちゃんの教育に悪いからサービス終了しろ,
g_8428,Paypay,2021-11-06 15:49:11,財布なし便利,
g_864,capcut,2021-11-05 16:49:47,要望↓gifが作れたら良いと思います,gifが作れたら良いと思います
g_6594,majica,2021-11-17 12:43:47,お問い合わせフォーム手間がかかるのでこちらに記載,お問い合わせフォーム手間がかかる
g_4093,google_fit,2021-10-22 21:28:58,結果を確認し、目標を越えた事に安心した,
g_9104,simeji,2021-10-27 15:41:29,個人情報流出アプリですか,
g_10319,スマートニュース,2021-11-16 23:18:19,いまいち,
g_5230,LINE_MUSIC,2021-12-06 12:19:14,こういうエラーが最近多いらしいのでちゃんとして欲しいです,エラー
g_7190,majica,2021-11-29 09:52:33,困ってます,
g_4425,google_fit,2021-10-31 18:07:11,できないなら、他のアプリと連動なんてしないでもらいたい,できないなら、他のアプリと連動なんてしないでもらいたい
g_9935,simeji,2021-11-14 21:02:35,予測変換も、一部履歴が消えているものがあったり、履歴が残らなくなっているものがあるように思います,予測変換も、一部履歴が消えているものがあったり、履歴が残らなくなっているものがある
g_13045,ファミマのアプリ,2021-12-14 14:54:49,問題なくほぼ毎日使ってます,
g_1146,CokeON,2021-11-23 21:36:04,チケットが溜まり易く良いです,
g_3505,CokeON,2021-11-09 12:24:24,あとはどうやって年寄りにも最初に使わせるかだね,
g_449,BuzzVideo,2021-10-23 20:50:08,面白いです,
g_10432,スマートニュース,2021-11-05 21:33:21,粥カツえなきくかかきる,
g_6468,majica,2021-11-27 23:02:31,再起動しても繋がりません,繋がりません
g_12196,スマートニュース,2021-12-14 08:36:52,安定した構成力,
g_7576,Paypay,2021-11-17 18:04:18,なぜですか,
g_12951,ファミマのアプリ,2021-12-05 12:24:35,微妙,
g_4174,google_fit,2021-10-24 14:14:15,歩数計のカウントの感度鈍く低すぎ1万歩歩いても千歩位にしかならない,歩数計のカウントの感度鈍く低すぎ
g_10033,スマートニュース,2021-11-19 15:25:56,ハルくきゆやゆねぬひおゆそらそよよよ,
g_10102,スマートニュース,2021-11-29 10:25:39,毎日読んでいる,
g_1591,CokeON,2021-12-04 12:34:59,歩数がカウントされません,歩数がカウントされません
g_806,capcut,2021-11-17 19:57:47,基本的な編集からプロ並みの編集までできるからとても使い勝手がいいです,
g_12985,ファミマのアプリ,2021-12-01 09:10:26,ポイントが増えるのが嬉しいですね,
g_1058,CokeON,2021-11-24 13:01:50,とにかく通信が遅い,通信が遅い
g_1518,CokeON,2021-12-04 19:19:52,普通に自動販売機で買うよりずっと楽しく買うことができます,
g_11966,スマートニュース,2021-11-06 18:41:10,まえにつかっていた伏字よりよい,
g_9961,スマートニュース,2021-11-24 13:24:27,クーポンを見る場所あるからたまに利用しています,
g_7834,Paypay,2021-12-10 16:46:06,ui改悪だよ,
g_6600,majica,2021-12-01 10:26:16,11/29に上記の強制終了が起きないように修正したアプリバージョンを公開いたしました,
g_9791,simeji,2021-10-25 21:44:18,すごく満足しています,
g_8471,Paypay,2021-12-13 17:44:09,チャージの初期設定がゆうちょ銀行というのは使いにくい,チャージの初期設定がゆうちょ銀行というのは使いにくい
g_9369,simeji,2021-11-14 21:02:35,とずっと思ってました,
g_9726,simeji,2021-12-07 12:14:35,顔文字、絵文字が日本語から変換しやすいのはatok並に使いやすいのですが私、スマホでatok遣ってたけど買い切りから定額制になりタブレットに導入できずsimeji導入してみたのですが、他のも色々試してみた所無料キーボードの中では恐らく一番良いのかなと思っています,
g_6387,majica,2021-11-29 21:36:49,再インストール後、クレジットチャージ出来ない旨伝えると丁寧に対応してくれた,
g_6767,majica,2021-11-27 16:12:36,今日27日現在同じ症状,
g_4868,lemon8,2021-11-06 18:32:42,今のところバグが見つからず、uiがスッキリしているのはいいけど、通信量がやや大きいので、通信量を節約する機能がほしいです,通信量を節約する機能がほしい
g_11206,スマートニュース,2021-12-15 15:50:44,クーポン適材適所活用していますまた、詳しい最新ニュースに、話の種に活用しています,
g_4833,lemon8,2021-10-24 14:47:29,コロナで色々な事が制限されてる中,
g_232,BuzzVideo,2021-11-04 07:44:15,見る側の転載を言う人が居なければ最高転載を通報する人が居るから投稿者が居なくなる,
g_13977,楽天ペイ,2021-12-15 20:08:03,位置情報など余計な権限を求めてくるのも煩わしい,位置情報など余計な権限を求めてくる
g_2388,CokeON,2021-11-04 13:31:47,なにより歩くだけでただで飲めるのがいい,
g_4994,LINE_MUSIC,2021-11-21 02:02:41,コインのチャージが出来なくなり、ダウンロード限定曲が買えなくなりました,コインのチャージが出来なくなり、ダウンロード限定曲が買えなくなりました
g_2336,CokeON,2021-10-22 10:11:50,後で戻ってくるとはいえ、いい加減にしてもらいたい,いい加減にしてもらいたい
g_12419,にゃんトーク,2021-10-29 20:00:16,会えてうれしいをいっぱい連呼された時は思わず泣いてしまいました,
g_7937,Paypay,2021-12-03 19:49:53,まだ使ってないからわかりません,
g_13652,楽天ペイ,2021-12-10 21:47:19,特に問題なく、サクサク使えて良かったです,
g_9203,simeji,2021-11-21 16:46:14,自分が慣れてないだけなのかもしれませんが,
g_11,BuzzVideo,2021-10-31 17:12:09,楽しいけど、中には釣りも居るね,
g_1129,CokeON,2021-11-27 09:30:16,今までと違い購入しstampたまると無料なるのはかなりお得感あります,
g_1626,CokeON,2021-10-31 16:20:50,すぐ接続出来る自販機とダメな所の差があります,すぐ接続出来る自販機とダメな所の差があります
g_5871,majica,2021-11-26 18:18:00,そろそろ使えなくて丸一日経つんですけど,使えなくて
g_5046,LINE_MUSIC,2021-11-29 17:49:37,機能が良くないとお金払う気にならないから,機能が良くない
g_1604,CokeON,2021-11-20 10:52:01,当たりましだ,
g_9137,simeji,2021-11-21 13:46:13,これ、やって見たけど使えないのがあってマジクソだわはあねがいいました、あねのアカウントでみております,
g_792,capcut,2021-12-07 17:38:35,普通に使いやすく、エフェクトも多いので使いやすいです,
g_9989,スマートニュース,2021-12-05 00:26:01,大体分かりました,
g_13988,楽天ペイ,2021-11-19 00:46:42,カードを紐付けしてあるのに利用制限かけられて小銭しか使えない最悪アプリ,カードを紐付けしてあるのに利用制限かけられて小銭しか使えない
g_2310,CokeON,2021-12-15 18:51:25,仕事場の前にコカコーラ自販機があるので始めてみたけど、一日1本は買うし、けっこう歩くから、無料チケットが数日でゲットできた,
g_12521,にゃんトーク,2021-11-01 21:56:23,接続エラーで使えなくなりました,接続エラー
g_2466,CokeON,2021-11-12 01:56:50,自販機の前で何分位処理が終わるまで待つ必要があるのだろう作った奴街中で使って見ろと言いたい近くに自販機が有ります→自販機との接続は何度もやり直し運良くw接続できたと思ったら製品情報がとれない→使えない人の少ないところは対応してないしなんだかなー入れ直しても状況変わらずw酷い通信はして居るみたいなので果たしてどんな情報抜かれてるのだか心配になる,接続できたと思ったら製品情報がとれない
g_12888,ファミマのアプリ,2021-12-15 21:14:07,シェアが一番低いブランドしか使えないとか意味がない,シェアが一番低いブランドしか使えない
g_7892,Paypay,2021-12-12 17:33:36,普通に使える,
g_5804,majica,2021-11-28 18:32:48,必ずレシートは保管してください,
g_3498,CokeON,2021-12-10 11:39:15,広告ポップが面倒くさい、かと言って探してるサービスが見つけづらい、ポイントでチケがもらえるありがたさで、☆5ですが他の項目で☆-4ですが、継続して欲しいので☆-3ですね,広告ポップが面倒くさい、かと言って探してるサービスが見つけづらい
g_3732,CokeON,2021-11-22 18:38:05,使用期限が迫っているものから表示すべき,使用期限が迫っているものから表示すべき
g_8859,Paypay,2021-12-01 12:50:08,キャッシュレスアプリのなかで最も使いやすいuiだと思います,
g_1676,CokeON,2021-11-16 09:18:27,バーコードスキャンからキャンペーン応募画面遷移の不具合がひどい,バーコードスキャンからキャンペーン応募画面遷移の不具合
g_12127,スマートニュース,2021-12-01 01:06:21,胡散臭いレビューはどうかなと思います,
g_6384,majica,2021-11-29 21:36:49,自分だけでなく大勢の話なんだから何とかならんかな,
g_11484,スマートニュース,2021-11-22 10:13:45,楽しみにしてますありがたいです,
g_783,capcut,2021-11-20 11:17:52,googleフォトを使っているのですが、写真が出てこないです,写真が出てこない
g_5642,LINE_MUSIC,2021-10-21 16:48:02,バックグラウンド再生機能なくなったんですか,バックグラウンド再生機能なくなった
g_1756,CokeON,2021-11-26 16:04:52,めちゃくちゃお得なアプリ,
g_8914,Paypay,2021-11-10 18:26:29,使わない機能多すぎです,使わない機能多すぎ
g_1067,CokeON,2021-10-24 11:46:47,結構やりにくい,やりにくい
g_450,BuzzVideo,2021-12-06 07:57:11,全て良い,
g_11141,スマートニュース,2021-11-12 18:59:34,しつこい,しつこい
g_4153,google_fit,2021-11-18 17:26:29,健康管理アプリとしては致命的,
g_4243,google_fit,2021-11-14 11:44:06,2キロほどの距離を歩いたが見事にカウントされず,カウントされず
g_1256,CokeON,2021-10-23 21:30:23,ただで飲み物が買える、バグも起こらない、文句のつけどころが無いですね、はい,
g_2546,CokeON,2021-12-09 13:02:18,チケット使っても、出てこない,チケット使っても、出てこない
g_6683,majica,2021-11-27 13:16:37,開発者はどれだけの損失が発生したのか考えて欲しいものですね,
g_10242,スマートニュース,2021-11-27 10:12:25,まだわからん,
g_13803,楽天ペイ,2021-10-29 07:18:46,早い,
g_13477,楽天ペイ,2021-11-27 17:33:05,起動できない,起動できない
g_14030,楽天ペイ,2021-12-10 04:13:43,まつりペイペイ楽天ペイスマートフォン30%還元30%off30%バーゲン,
g_11734,スマートニュース,2021-12-05 15:00:26,見やすい,
g_4802,lemon8,2021-11-17 21:36:23,広告詐欺とかがレビューに書いてあったのでそれをなくして、こんな感じで記事を見ることができるよ,
g_4843,lemon8,2021-12-05 17:13:37,気になるレシピが沢山あって楽しいです,
g_7572,Paypay,2021-12-05 14:04:24,還元率がいいし、よくイベント,
g_9966,スマートニュース,2021-12-03 10:39:43,面白い,
g_8939,Paypay,2021-11-09 18:57:50,通販の手数料軽減の為の導入でしたが,
g_7792,Paypay,2021-12-13 14:12:44,これではキャンペーン参加も無理です,
g_6122,majica,2021-11-26 10:12:55,アップデートしてから開かなくなったんだが,開かなくなった
g_2554,CokeON,2021-10-22 07:04:27,小銭要らずで、スタンプ集めて1本貰えるという、お得で便利なアプリです,
g_11360,スマートニュース,2021-11-17 22:27:12,いろんなニュースが手軽に読めてお得なクーポン情報もありいつも利用してます,
g_6899,majica,2021-12-02 21:53:07,最悪ですね,
g_4306,google_fit,2021-12-03 08:45:05,度々歩数がカウントされない,歩数がカウントされない
g_10772,スマートニュース,2021-11-30 10:24:03,で飛んで行った際、戻れないこと,戻れない
